"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.994786216E3,9.652923346E-1,-3.767657280E-1,-6.619415879E-1
1.995035906E3,1.404950619E0,-2.500537157E0,-2.376790762E0
1.995285595E3,4.192862287E-2,-5.108330250E-1,-8.067847490E-1
1.995535285E3,2.687742114E-1,-5.988105386E-2,2.358831882E0
1.995784975E3,-8.767446280E-1,1.744580388E0,1.619361758E0
1.996034664E3,8.274490237E-1,-2.073095083E0,-1.097701192E0
1.996284354E3,-1.188060641E0,-1.916421175E0,-3.084698677E0
1.996534044E3,-2.925445139E-1,-1.110196412E-1,-5.194358826E-1
1.996783733E3,2.677242160E-1,5.130707026E-1,2.289311409E0
1.997033423E3,-4.285891056E-1,3.205739021E0,2.183831453E0
1.997283112E3,7.953681946E-1,-7.104448080E-1,-1.176878929E0
1.997532802E3,2.443910092E-1,-1.130305767E0,-3.113011360E0
1.997782491E3,-3.390684724E-1,8.292396069E-1,-1.674816906E-1
1.998032181E3,-2.356859148E-1,2.934467793E-1,1.992666006E0
1.998281870E3,-6.827410460E-1,2.309482574E0,2.161108017E0
1.998531561E3,5.555269122E-1,-1.150737405E0,-1.433199525E0
1.998781249E3,9.058304429E-1,-1.336501479E0,-3.269370317E0
1.999030939E3,-4.903969765E-1,6.297655106E-1,2.582190037E-1
1.999280628E3,-1.569517493E0,-4.654815793E-1,2.350942135E0
1.999530318E3,-1.044663548E0,1.163710952E0,1.508547783E0
1.999780007E3,1.827652812E0,3.135089874E-1,-2.185083628E0
2.000029696E3,3.132739067E-1,-1.426642299E0,-2.811228752E0
2.000279386E3,-8.868544549E-2,-8.362261951E-2,3.437006772E-1
2.000529075E3,4.751213193E-1,2.113870084E-1,2.836479187E0
2.000778765E3,-1.110877395E0,2.228765488E0,2.057618856E0
2.001028454E3,-8.041509390E-1,-8.189755678E-1,-2.640481472E0
2.001278143E3,1.811826587E0,-1.890876293E0,-2.409313917E0
2.001527832E3,-3.071023226E-1,2.521231890E0,1.084126115E0
2.001777523E3,-3.767207563E-1,3.436301947E-1,2.174193144E0
2.002027211E3,-1.227424026E0,1.682517767E0,1.692542672E0
2.002276901E3,2.546006143E-1,-1.305963635E0,-2.586097240E0
2.002526591E3,1.579553843E0,-2.228242636E0,-2.214582920E0
2.002776280E3,9.084070325E-1,2.986653149E-1,1.594717503E0
2.003025969E3,9.281487763E-2,2.165887594E0,1.888521194E0
2.003275657E3,-2.437308431E-1,6.518853307E-1,1.980924726E0
2.003525346E3,-2.975040972E-1,-1.472018361E0,-2.546437979E0
2.003775036E3,8.033432364E-1,-1.046833634E0,-2.388043642E0
2.004024725E3,7.357739806E-1,2.515307665E0,1.987307787E0
2.004274414E3,-4.427599311E-1,1.516054153E0,1.943227768E0
2.004524103E3,1.631897986E-1,9.128975272E-1,8.464740515E-1
2.004773792E3,2.782520056E-1,-2.012794018E0,-2.654573917E0
2.005023481E3,8.574857712E-1,-3.066603422E0,-1.929607987E0
2.005273170E3,1.112838030E0,2.194709301E0,2.355543375E0
2.005522859E3,-4.309476018E-1,2.346648932E0,1.592777729E0
2.005772548E3,6.375717521E-1,5.195678473E-1,2.617504597E-1
2.006022237E3,5.592613220E-1,-1.634229064E0,-2.873288155E0
2.006271926E3,1.563256264E0,-2.637994289E0,-1.525583863E0
2.006521615E3,-4.712862074E-1,1.219240785E0,2.023740292E0
2.006771304E3,-9.863646626E-1,1.636049986E0,3.124846220E0
2.007020993E3,8.081693649E-1,3.284003437E-1,-3.346504569E-1
2.007270682E3,9.322733432E-2,-1.762454510E0,-3.350069523E0
2.007520371E3,1.948473901E-1,-5.211814642E-1,-1.635484219E0
2.007770060E3,-1.399049520E0,1.151021242E0,2.067543983E0
2.008019749E3,-1.489924908E0,1.295422673E0,1.592217684E0
2.008269438E3,7.790138125E-1,-3.091580570E-1,-4.514238238E-1
2.008519127E3,9.887914062E-1,-1.504065990E0,-2.698648453E0
2.008768816E3,1.016704082E0,-5.054029822E-1,-1.549550772E0
2.009018505E3,-5.931282043E-1,-2.633267827E-2,2.679254293E0
2.009268194E3,-1.030623317E0,1.255864143E0,1.844910622E0
2.009517882E3,3.702493384E-2,-5.295025706E-1,-2.399183661E-1
2.009767571E3,1.017972350E0,-1.156614423E0,-2.412855387E0
2.010017260E3,-4.307308495E-1,2.830240428E-1,-1.061093092E0
2.010266949E3,-1.069124117E-1,7.327108830E-2,1.785789371E0
2.010516637E3,-6.441612244E-1,9.732772708E-1,1.803519726E0
2.010766326E3,3.316057324E-1,-3.005421162E-1,-7.139731646E-1
2.011016015E3,5.985802412E-1,-4.207568765E-1,-2.917315960E0
2.011265703E3,1.629683822E-1,6.856583357E-1,-1.437564492E-1
2.011515392E3,-5.587856770E-1,-2.154830992E-1,2.834141254E0
2.011765080E3,-7.681888938E-1,1.707917452E0,9.202759862E-1
2.012014769E3,8.473477960E-1,1.543580443E-1,-2.232287526E-1
2.012264458E3,1.097655535E0,-1.575076938E0,-2.199490547E0
2.012514146E3,-3.346099257E-1,-1.113934144E-1,-6.082063913E-1
2.012763835E3,1.213092171E-2,-5.215845108E-1,1.979220033E0
2.013013523E3,-1.911814064E-1,5.093931556E-1,1.225451112E0
2.013263213E3,5.303899571E-2,2.337013036E-1,-9.498236328E-2
2.013512901E3,5.838034153E-1,-9.986014366E-1,-2.164746284E0
2.013762590E3,3.324325755E-2,-9.659865499E-2,-7.731617093E-1
2.014012278E3,-5.414127707E-1,1.027940989E0,9.081020951E-1
2.014261966E3,-1.609178901E0,1.240170598E0,1.517050982E0
2.014511655E3,6.160328984E-1,-7.815548778E-1,9.288635850E-2
2.014761343E3,7.681703568E-1,-1.038493037E0,-2.695281744E0
2.015011032E3,-5.487732962E-2,4.157133698E-1,-9.866302609E-1
2.015260719E3,-4.220592678E-1,-8.044260740E-1,2.073277950E0
2.015510407E3,-7.714215517E-1,1.136310697E0,1.739690185E0
2.015760096E3,5.998629332E-1,-9.650450200E-2,-3.210317492E-1
2.016009784E3,2.091813087E-1,-1.807586312E0,-2.492558479E0
2.016259472E3,-1.842526644E-1,4.967534542E-1,-1.130380273E0
2.016509161E3,-5.688469484E-2,4.565123096E-2,2.051429510E0
2.016758849E3,-7.670795321E-1,1.256338239E0,1.622662902E0
2.017008537E3,2.154068798E-1,-7.749962211E-1,3.383300602E-1
2.017258226E3,4.685474932E-1,-2.081991673E0,-2.747270823E0
2.017507914E3,-2.106998414E-1,-1.126893401E0,-5.943691730E-1
2.017757602E3,3.533723056E-1,-9.902538359E-2,1.960924983E0
2.018007290E3,-4.985246062E-1,1.335603476E0,2.073049068E0
2.018256979E3,1.134175658E0,-1.405144297E-2,-9.255356193E-1
2.018506667E3,4.709841907E-1,-2.372446060E0,-1.863651872E0
2.018756356E3,-2.641213834E-1,7.046905160E-1,-8.580537438E-1
2.019006044E3,-3.249845207E-1,4.542060792E-1,1.607355118E0
2.019255732E3,-5.526838899E-1,6.039724946E-1,2.096682549E0
2.019505421E3,8.470202088E-1,-7.271322608E-1,-1.346944213E0
2.019755109E3,3.806968331E-1,-1.491678834E0,-2.071522713E0
2.020004797E3,-5.808881521E-1,1.371830106E0,-7.216408253E-1
2.020254486E3,6.446676850E-1,-3.965007961E-1,2.238662481E0
2.020504174E3,-5.741441846E-1,1.057872772E0,1.614818692E0
2.020753862E3,3.653113246E-1,-4.629791677E-1,-1.369679809E0
2.021003551E3,4.426324368E-2,-1.340077639E0,-2.240473270E0
2.021253239E3,-2.628856301E-1,5.892601013E-1,1.957376450E-1
2.021502927E3,8.307430148E-1,8.053268194E-1,1.523047090E0
2.021752616E3,5.989601016E-1,1.094912529E0,1.437829375E0
2.022002304E3,-9.932218194E-1,-2.472410202E0,-1.227570891E0
2.022251992E3,-2.631321251E-1,-1.107856750E0,-2.015946627E0
2.022501681E3,-1.724007875E-1,7.273412943E-1,-1.010343805E-1
2.022751369E3,-6.960400343E-1,1.106788993E0,1.515981078E0
2.023001057E3,-1.139812469E0,2.924506664E0,1.156247854E0
2.023250746E3,9.695916176E-1,-9.953244925E-1,-1.849900365E0
2.023500434E3,3.602035642E-1,-2.199934721E0,-2.038023710E0
2.023750122E3,2.704908513E-2,3.364943564E-1,2.292519957E-1
2.023999811E3,-2.551761568E-1,1.404634953E0,1.701769948E0
2.024249500E3,-8.056323975E-3,1.948559999E0,1.354525447E0
2.024499188E3,4.917973652E-2,-1.716959476E0,-1.836146593E0
2.024748877E3,-7.860414684E-2,-1.360590816E0,-2.033365011E0
2.024998565E3,5.539845228E-1,4.821694493E-1,6.704268456E-1
2.025248252E3,-6.740262359E-2,1.601128459E0,1.422794104E0
2.025497941E3,-4.742051661E-1,2.038862467E0,1.238469243E0
2.025747629E3,1.076529622E-1,-1.602517605E0,-2.251128912E0
2.025997317E3,-9.468767047E-2,-1.726051331E0,-1.758408785E0
2.026247006E3,1.318949163E-1,1.681657195E0,8.136231303E-1
2.026496694E3,-3.166188002E-1,7.773836255E-1,1.499279380E0
2.026746382E3,-8.361622691E-1,1.223789573E0,1.494423866E0
2.026996070E3,4.155267775E-1,-1.874583006E0,-1.860803723E0
2.027245759E3,1.584530771E-1,-8.438193798E-1,-2.137957811E0
2.027495448E3,2.412982136E-1,1.934576869E0,1.397272110E0
2.027745135E3,-4.680291116E-1,1.685054541E0,9.204415083E-1
2.027994824E3,-2.674025893E-1,1.352905512E0,7.627820373E-1
2.028244512E3,8.113281429E-2,-2.391268492E0,-1.871504068E0
2.028494200E3,-6.929349154E-2,-1.416246057E0,-1.025788069E0
2.028743888E3,4.687247574E-1,1.717392564E0,1.277672172E0
2.028993577E3,-3.507181108E-1,1.257567883E0,1.082203388E0
2.029243265E3,-1.620953083E-1,7.124716043E-1,1.130491018E0
2.029492953E3,-3.675621450E-1,-2.153095961E0,-2.856319189E0
2.029742641E3,-3.291537166E-1,-1.512416124E0,-1.120042682E0
2.029992329E3,2.765226960E-1,1.939393997E0,1.860282660E0
2.030242018E3,-8.111268282E-2,3.120718479E0,4.040499628E-1
2.030491706E3,-7.424491644E-2,1.460714579E0,1.547070503E0
2.030741394E3,-2.704576254E-1,-1.210649014E0,-2.175657988E0
2.030991082E3,-3.553961813E-1,6.297588348E-1,-1.614445090E0
2.031240770E3,-9.237625599E-1,1.942273140E0,2.420373917E0
2.031490458E3,-1.329838037E0,2.823871374E0,-1.726271957E-2
2.031740146E3,-4.492391348E-1,2.451882213E-1,3.140599430E-1
2.031989834E3,5.225233436E-1,-2.333858967E0,-2.659771919E0
2.032239522E3,1.014819026E0,-1.957071543E0,-1.053512812E0
2.032489210E3,-4.701965451E-1,2.857600451E0,2.345814943E0
2.032738898E3,-8.873831630E-1,1.768690109E0,7.527025938E-1
2.032988586E3,3.584825695E-1,-7.837341428E-1,2.838660181E-1
2.033238274E3,-1.062362269E-1,-1.653761864E0,-3.045957804E0
2.033487962E3,3.604377210E-1,-6.029364467E-1,-1.162252426E0
2.033737650E3,-6.965885758E-1,9.000404924E-2,2.368463755E0
2.033987338E3,-8.430631757E-1,1.247428060E0,1.403752923E0
2.034237026E3,5.975509286E-1,-6.002482176E-1,2.836543135E-4
2.034486714E3,7.354373336E-1,-1.978745341E0,-2.614730120E0
2.034736402E3,-5.577523708E-1,8.424029350E-1,-6.356345415E-1
2.034986089E3,-1.541186571E-1,-1.851836294E-1,1.818791866E0
2.035235777E3,-8.605453968E-1,1.429761171E0,1.877378345E0
2.035485465E3,1.772368699E-1,-4.814459756E-2,-1.457569718E0
2.035735153E3,8.893166184E-1,-4.700434208E0,-2.496792316E0
2.035984840E3,-4.863094091E-1,1.382077336E0,-9.590817988E-2
2.036234528E3,1.071981117E-1,1.404974341E0,1.477962852E0
2.036484216E3,-6.948115230E-1,1.768335938E0,1.628096700E0
2.036733904E3,5.223668814E-1,-2.347789049E0,-1.423945427E0
2.036983591E3,8.125471473E-1,-2.888112962E-1,-2.528839588E0
2.037233279E3,-2.484647036E-1,2.912110329E0,8.485700935E-2
2.037482967E3,-1.616826177E0,-7.416512370E-1,2.158792019E0
2.037732655E3,-1.515789032E0,1.690126419E0,1.403724194E0
2.037982342E3,1.021422982E0,-1.224518180E0,-2.436189890E0
2.038232030E3,9.081811905E-1,-2.054535627E0,-1.799859524E0
2.038481718E3,-1.101913080E-1,4.795660019E0,1.758944988E-1
2.038731406E3,-1.660581231E0,4.703045636E-2,1.765947938E0
2.038981094E3,-1.103217363E0,-1.313752681E-1,1.369678378E0
2.039230781E3,5.442292094E-1,-1.934104562E0,-2.284762144E0
2.039480469E3,1.324038386E0,-1.204384208E0,-1.720748425E0
2.039730157E3,-3.390603364E-1,1.543831825E0,1.803888679E0
2.039979845E3,-1.177907348E0,2.192751646E0,1.570682287E0
2.040229533E3,-1.255449533E0,6.807309389E-1,8.600113392E-1
2.040479221E3,1.416143417E0,-2.195141315E0,-2.231088161E0
2.040728908E3,1.353530169E0,-5.848492980E-1,-1.893620849E0
2.040978596E3,-9.820632339E-1,1.198941588E0,2.068489552E0
2.041228284E3,-1.887673020E0,1.771304965E0,1.560906053E0
2.041477972E3,6.623658538E-1,-1.678713560E-1,3.224169314E-1
2.041727660E3,1.673218131E0,-2.288367510E0,-2.560849667E0
2.041977348E3,1.176411271E0,-1.479118824E0,-1.170036674E0
2.042227036E3,-1.288577676E0,2.633228540E0,2.144047976E0
2.042476724E3,-6.376206875E-1,2.121439457E0,1.011428595E0
2.042726412E3,4.122410119E-1,-1.671787500E-1,6.582659483E-1
2.042976100E3,-2.368616760E-1,-2.155885458E0,-3.391426802E0
2.043225793E3,1.658955812E0,1.785036549E-2,-2.022228241E0
2.043475481E3,-1.675768018E0,2.503541946E0,2.754145384E0
2.043725169E3,-2.140136242E0,2.070351601E0,1.908797383E0
2.043974857E3,6.744955778E-1,4.827635586E-1,5.938278884E-2
2.044224543E3,1.272837400E0,-2.117241621E0,-2.747661114E0
2.044474231E3,9.263412356E-1,-2.658483505E0,-1.832580328E0
2.044723919E3,-1.565530658E0,2.409785986E0,3.228519678E0
2.044973607E3,-1.808469296E0,2.801542521E0,1.624958634E0
2.045223292E3,1.596642613E0,3.255544230E-2,-6.354737282E-1
2.045472980E3,1.893064499E0,-2.417620182E0,-2.119703293E0
2.045722668E3,6.426700950E-1,-7.940759659E-1,-3.808636367E-1
2.045972356E3,-3.257247210E-1,-9.824143052E-1,2.825322628E0
2.046222047E3,-1.208675623E0,2.655462980E0,2.045254469E0
2.046471735E3,7.336187363E-1,-5.998402238E-1,-1.379497409E0
2.046721423E3,1.420274824E-1,-2.545277596E0,-3.143505096E0
2.046971111E3,-1.060406938E-1,2.181248903E0,-1.272955418E0
2.047220795E3,-1.210568428E0,-3.149438500E-1,3.663722754E0
2.047470483E3,-9.015882015E-1,1.964514136E0,2.220928669E0
2.047720171E3,1.079565525E0,-6.416982412E-1,-1.376224399E0
2.047969859E3,1.231039882E0,-3.266624451E0,-3.287596226E0
2.048219547E3,-2.899032235E-1,-6.757896859E-3,1.138275489E-1
2.048469235E3,-1.467795372E-1,1.204045892E0,2.014618397E0
2.048718923E3,-3.549653590E-1,1.844318271E0,1.613132238E0
2.048968611E3,1.004987717E0,-1.532115221E0,-1.090224028E0
2.049218299E3,6.798033118E-1,-2.207276583E0,-2.670838118E0
2.049467986E3,-1.103181541E-1,6.477574706E-1,1.037422195E-1
2.049717674E3,-5.430204868E-1,2.498226315E-1,1.774739504E0
2.049967362E3,-1.229106545E0,2.804764986E0,2.493319035E0
2.050217049E3,1.223157406E0,-5.281496644E-1,-2.098522663E0
2.050466737E3,1.074300885E0,-2.370243311E0,-2.291387796E0
2.050716424E3,7.827231288E-1,1.434124410E-1,2.209013551E-1
2.050966112E3,-5.521483421E-1,2.151697397E0,1.285549402E0
2.051215801E3,-1.448125124E0,2.699632883E0,1.364016294E0
2.051465488E3,7.337610722E-1,-1.750554085E0,-2.801719666E0
2.051715176E3,7.763217092E-1,-2.181482315E0,-1.806944847E0
2.051964864E3,8.378946185E-1,5.300397277E-1,1.632949591E0
2.052214551E3,-1.264488816E0,2.302223682E0,1.197344780E0
2.052464239E3,-8.862281442E-1,8.739976287E-1,7.062274218E-1
2.052713927E3,6.085467935E-1,-2.623787642E0,-2.201298237E0
2.052963614E3,4.812211394E-1,-2.857969761E0,-1.796998382E0
2.053213301E3,-1.046245933E0,5.722071648E0,1.026849508E0
2.053462989E3,-1.412659407E0,8.882318735E-1,1.067787647E0
2.053712676E3,-1.008589268E0,3.518627211E-2,1.053207397E0
2.053962364E3,8.578631878E-1,-2.284940004E0,-1.635490537E0
2.054212056E3,4.985592961E-1,-1.364000916E0,-2.006839275E0
2.054461743E3,-6.188569665E-1,2.394061804E0,1.517455816E0
2.054711431E3,-1.734928370E0,1.872442603E0,9.715054035E-1
2.054961118E3,1.972112507E-1,-6.904927492E-1,7.591032386E-1
2.055210802E3,1.150333807E-1,-2.081318140E0,-2.352597237E0
2.055460489E3,1.023553014E0,-2.486156225E0,-1.708863854E0
2.055710177E3,3.782332242E-1,1.158981681E0,2.627649784E0
2.055959864E3,-5.999516845E-1,1.758044958E0,1.539575338E0
2.056209552E3,8.137668967E-1,-1.294631660E-1,-3.625687659E-1
2.056459239E3,-4.308710694E-1,-3.279306173E0,-2.067076206E0
2.056708926E3,-1.911796778E-1,1.391884089E-1,-1.829345942E0
2.056958614E3,2.140267491E-1,6.609786153E-1,2.562806845E0
2.057208301E3,-1.494195908E-1,1.847692490E0,1.993825674E0
2.057457989E3,6.288740635E-1,-1.013597012E0,-3.062219024E-1
2.057707676E3,-1.161781922E-1,-2.373788357E0,-2.972173691E0
2.057957363E3,-5.622883439E-1,4.439128637E-1,-8.139157295E-1
2.058207051E3,-2.473885119E-1,-4.615064263E-1,2.182381392E0
2.058456738E3,-1.351954460E0,2.769110680E0,2.328116655E0
2.058706426E3,1.297603488E0,-2.775276601E-1,-1.359643698E0
2.058956113E3,1.356313705E0,-1.634909749E0,-2.794113159E0
2.059205802E3,-4.615961015E-1,1.395434737E0,2.852746546E-1
2.059455488E3,-5.308787227E-1,1.403467059E-1,1.947773218E0
2.059705177E3,-6.082621813E-1,7.716639638E-1,2.112194061E0
2.059954863E3,4.375236034E-1,-1.897505641E0,-2.109171391E0
2.060204550E3,9.754369259E-1,-1.204342008E0,-2.499141216E0
2.060454238E3,-3.741787970E-1,1.080146313E0,6.374364495E-1
2.060703925E3,-4.782515168E-1,1.853008196E-2,1.787530422E0
2.060953613E3,-6.606643200E-1,2.759210348E0,1.591194749E0
2.061203304E3,4.158154428E-1,-1.867810965E0,-2.830682039E0
2.061452992E3,1.157820038E-2,-5.000627041E-1,-2.496698141E0
2.061702679E3,8.752941489E-1,1.856686622E-1,1.071565390E0
2.061952367E3,-3.194652796E-1,8.276932240E-1,2.063381433E0
2.062202050E3,-4.320847988E-1,-1.505009830E-2,1.278840542E0
2.062451738E3,-3.838638961E-1,-1.733846545E0,-2.321412325E0
2.062701425E3,1.873244792E-1,-8.137847781E-1,-2.176506996E0
2.062951112E3,1.671761274E0,-2.727110684E-1,3.441440105E0
2.063200800E3,-6.993541718E-1,1.738713264E0,5.053291321E-1
2.063450487E3,-1.056159616E0,1.096788764E0,8.506212234E-1
2.063700175E3,2.485204339E-1,-1.822238684E0,-2.558373690E0
2.063949862E3,1.495053768E0,-1.323837876E0,-1.895388007E0
2.064199550E3,-1.214279413E0,1.230817437E0,1.308932066E0
2.064449237E3,-3.821219206E-1,1.026258707E0,2.203701973E0
2.064698925E3,3.082487285E-1,5.206274614E-2,5.279688239E-1
2.064948613E3,3.976308107E-1,-3.623855829E0,-2.139060497E0
2.065198301E3,-1.094485283E0,-1.460999250E-3,-1.546731591E0
2.065447990E3,9.215842485E-1,1.590581775E0,1.870974302E0
2.065697678E3,-1.179074124E-1,6.145761609E-1,2.335546255E0
2.065947367E3,-8.414658159E-2,9.054083228E-1,3.879049420E-1
2.066197056E3,7.986556292E-1,-1.256630778E0,-2.305541039E0
2.066446745E3,1.483817816E0,1.232971907E0,-2.073952436E0
2.066696433E3,-2.553092003E0,4.891578108E-2,7.573664784E-1
2.066946122E3,-1.711701155E0,8.022179604E-1,9.977942109E-1
2.067195814E3,-8.409475535E-2,6.029462814E-1,2.466276139E-1
2.067445503E3,1.805577278E0,-3.019034564E-1,-2.217604876E0
2.067695192E3,7.400974631E-1,3.545364141E-1,-8.192151189E-1
2.067944881E3,-1.708197951E0,-2.723065615E-1,8.371005654E-1
2.068194567E3,-1.584718227E0,7.997322679E-1,5.054053068E-1
2.068444256E3,-8.587635756E-1,5.699594021E-1,4.825213552E-2
2.068693945E3,1.224901199E0,-1.786494493E0,-1.854827166E0
2.068943635E3,1.927651167E0,6.371732354E-1,-1.149064064E0
2.069193323E3,-1.880059600E0,1.902040690E-1,8.638085723E-1
2.069443012E3,-1.587891102E0,6.275988221E-1,1.017913222E0
2.069692701E3,-4.448447824E-1,1.233181916E-2,4.539166689E-1
2.069942390E3,1.087835789E0,-2.111539602E0,-1.143525600E0
2.070192079E3,2.855984867E-1,-4.294208884E-1,-1.750966191E0
2.070441768E3,7.683705688E-1,1.110157371E0,1.222776532E0
2.070691458E3,-1.366495371E0,5.007588863E-1,1.094907403E0
2.070941147E3,-8.404002190E-1,3.690684140E-1,1.159178138E0
2.071190837E3,1.184047103E0,-1.282546878E0,-1.911481977E0
2.071440526E3,9.841338992E-1,-3.602504134E-1,-1.459332228E0
2.071690215E3,-9.296889901E-1,2.706377506E0,6.204745770E-1
2.071939906E3,-2.040172577E0,1.771774530E0,7.009000182E-1
2.072189595E3,1.300520748E-1,-7.713037133E-1,5.989996791E-1
2.072439284E3,1.925828815E0,-9.454219341E-1,-2.180258036E0
2.072688974E3,2.144912720E0,4.295420349E-1,-1.393348336E0
2.072938664E3,-2.369801044E0,2.497747540E-1,9.329746366E-1
2.073188354E3,-2.840607166E0,5.917168856E-1,9.663404226E-1
2.073438043E3,2.470789552E-1,-6.631683111E-1,7.995673418E-1
2.073687733E3,2.791284084E0,-4.023193121E-1,-2.393706322E0
2.073937422E3,2.109857082E0,-3.834304214E-2,-7.584128380E-1
2.074187112E3,-2.713534117E0,5.049000978E-1,8.446310759E-1
2.074436801E3,-2.288991213E0,-1.653311253E-1,2.583599389E-1
2.074686491E3,-8.362252712E-1,-7.036343813E-1,7.297801971E-1
2.074936180E3,3.034816265E0,-1.095779657E0,-9.123784304E-1
2.075185870E3,2.309368372E0,2.591407597E-1,-7.680023909E-1
2.075435559E3,-2.599315166E0,8.353033066E-1,3.555249274E-1
2.075685248E3,-1.669291973E0,3.337033987E-1,7.869697809E-1
2.075934938E3,-1.659828126E-1,-9.491434693E-1,5.233040452E-1
2.076184628E3,2.263262033E0,-1.745633125E0,-1.595375299E0
2.076434316E3,1.969645381E0,2.768453062E-1,-9.228484035E-1
2.076684006E3,-2.098881960E0,9.953845739E-1,1.042994142E0
2.076933696E3,-1.668276906E0,1.157250762E0,3.055322170E-1
2.077183384E3,-1.054695621E-1,2.442761064E-1,4.434009492E-1
2.077433073E3,2.250100851E0,-2.061758041E0,-2.459944189E-1
2.077682763E3,1.689194083E0,-1.741245270E0,-1.050965667E0
2.077932451E3,-1.598538637E0,1.504466891E0,1.535886884E0
2.078182142E3,-8.659325242E-1,1.712513804E0,1.430180669E0
2.078431831E3,-7.767653465E-1,1.945301056E0,4.762828648E-1
2.078681520E3,1.570653915E0,-1.487176895E0,-2.056456566E0
2.078931209E3,1.056235194E0,-2.491756231E-1,-1.593562245E0
2.079180897E3,-1.441367149E0,1.152295709E0,2.022809267E0
2.079430587E3,-7.477914095E-1,2.237714767E0,7.860995531E-1
2.079680276E3,-1.680305481E0,3.545030832E0,3.811992705E-1
2.079929965E3,1.349905372E0,-3.132997453E-1,-1.422163248E0
2.080179654E3,1.226370692E0,2.809459865E-1,-1.220312238E0
2.080429343E3,-2.295927763E0,1.806718111E0,5.621775389E-1
2.080679033E3,-1.488335729E0,7.471528053E-1,8.282545805E-1
2.080928722E3,-3.539905846E-1,-8.389725089E-1,6.023012996E-1
2.081178411E3,1.623551250E0,-1.866514683E0,-2.522641897E0
2.081428100E3,1.271323204E0,-1.313729167E0,-8.861548901E-1
2.081677789E3,-7.203662395E-1,8.611729741E-1,1.970564604E0
2.081927478E3,-1.266851425E0,1.671574235E0,1.625594497E0
2.082177168E3,-4.575467408E-1,1.497216225E-1,1.023435831E0
2.082426856E3,1.108194232E0,-2.683283329E0,-2.560059547E0
2.082676545E3,1.042026162E0,-4.405574128E-2,-1.833961725E0
2.082926235E3,-6.834879518E-1,1.664410233E0,1.502811193E0
2.083175923E3,-1.265006304E0,1.767691493E0,1.923192263E0
2.083425612E3,-6.640264392E-1,1.051460385E0,9.597208500E-1
2.083675301E3,1.252071977E0,-2.790333748E0,-1.866902351E0
2.083924990E3,8.404311538E-1,-1.162168026E0,-1.943853021E0
2.084174679E3,-1.990936399E-1,1.162951589E0,1.111609936E0
2.084424372E3,3.036439717E-1,9.698914886E-1,2.782317400E0
2.084674061E3,-4.720845819E-1,2.705242336E-1,6.434999108E-1
2.084923750E3,2.189979143E-2,-1.172410846E0,-3.036283970E0
2.085173439E3,9.658224583E-1,-9.608836174E-1,-1.415783405E0
2.085423124E3,-7.751435041E-1,2.384293795E0,1.646403432E0
2.085672813E3,-1.048838019E0,1.429903150E0,1.978987932E0
